REGION,PSU,PJ,STRATUM,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,MONTH,DAY_WEEK,HOUR,MINUTE,HARM_EV,ALCOHOL,MAX_SEV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,INT_HWY,CF1,CF2,CF3,WKDY_IM,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
3,51,1098,9,2,2,0,0,5,0,0,8,5,16,54,12,2,0,1,0,1,1,0,1,1,2,0,2,0,1,0,0,0,5,16,54,12,1,0,1,1,2,0,0,2,1,3,10,51,191.9052144
3,51,1098,2,1,1,0,1,1,1,1,8,5,21,30,8,1,2,0,0,1,1,0,1,3,2,0,2,0,0,0,0,0,5,21,30,8,0,0,1,3,2,2,1,1,1,3,10,51,25.88539201
3,51,1098,10,2,2,0,0,3,0,0,8,6,8,30,12,2,0,7,0,2,2,0,1,1,2,0,2,0,0,0,0,0,6,8,30,12,7,0,2,1,2,0,0,2,1,3,10,51,275.293999
3,38,573,8,2,2,0,0,4,0,1,2,3,18,52,12,2,1,6,0,2,2,0,1,2,2,0,2,0,0,0,0,0,3,18,52,12,6,0,2,2,2,1,1,2,1,3,14,38,139.6431705
3,38,573,9,2,2,0,0,2,0,0,2,3,19,30,12,2,0,6,0,2,3,0,1,2,2,0,2,0,0,0,0,0,3,19,30,12,6,0,2,2,2,0,0,2,1,3,14,38,171.270444
3,38,573,6,2,2,0,0,2,0,1,2,3,21,3,12,2,1,1,0,1,1,0,1,2,2,0,2,0,0,0,0,0,3,21,3,12,1,0,1,2,2,1,1,2,1,3,14,38,57.01865778
3,62,618,3,2,2,0,0,2,0,1,4,3,10,40,12,2,2,1,0,8,1,0,1,1,1,0,1,0,0,0,0,0,3,10,40,12,1,0,8,1,1,2,1,2,2,3,18,62,24.22377267
3,62,618,5,2,2,0,0,4,0,3,4,3,13,58,12,2,3,8,0,1,1,0,1,1,10,0,10,0,0,0,0,0,3,13,58,12,8,0,1,1,10,3,3,2,2,3,18,62,18.84829705
3,62,618,9,2,2,0,0,2,0,0,4,3,17,25,12,2,0,1,0,3,98,0,1,1,10,0,10,0,0,0,0,0,3,17,25,12,1,0,3,1,10,0,0,2,2,3,18,62,153.6882495
3,62,618,5,3,3,0,0,3,0,3,4,4,23,10,24,1,3,0,0,1,1,0,3,2,1,0,1,0,0,0,0,0,4,23,10,24,0,0,1,2,1,3,3,1,2,3,18,62,18.84829705
3,62,618,8,2,2,0,0,2,0,2,4,5,6,13,12,2,2,6,0,2,3,0,1,2,10,0,10,0,0,0,0,0,5,6,13,12,6,0,2,2,10,2,2,2,2,3,18,62,126.6447992
3,62,618,6,2,2,0,0,2,0,1,5,5,8,34,12,2,2,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,8,34,12,6,0,2,1,1,2,1,2,2,3,18,62,46.85483185
3,62,618,10,1,1,0,0,1,0,0,5,6,10,30,34,2,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,6,10,30,34,0,0,1,1,1,0,0,2,2,3,18,62,221.4609387
3,62,618,4,2,2,0,0,2,0,2,5,7,15,20,12,2,3,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,15,20,12,2,0,1,1,1,3,2,2,2,3,18,62,13.94383368
3,33,1477,9,2,2,0,0,3,0,0,4,7,12,8,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,28,0,0,7,12,8,12,1,0,1,1,1,0,0,2,1,3,11,33,152.1159988
3,30,2160,9,1,1,0,0,2,0,0,5,1,14,38,57,2,0,0,0,1,1,0,3,1,2,0,2,0,1,0,0,0,1,14,38,57,0,0,1,1,2,0,0,2,1,3,14,30,141.3644905
3,30,2160,10,1,1,0,0,1,0,0,6,6,16,0,57,2,0,0,0,1,1,0,3,1,1,0,1,0,0,0,0,0,6,16,0,57,0,0,1,1,1,0,0,2,1,3,14,30,204.9206294
3,30,2160,3,1,1,0,0,1,0,1,5,2,21,30,1,2,1,0,0,1,1,0,1,2,10,0,10,0,0,0,0,0,2,21,30,1,0,0,1,2,10,1,1,2,1,3,14,30,22.33920426
3,30,2160,5,1,1,0,0,1,0,1,5,6,21,27,57,2,3,0,0,1,1,0,3,2,1,0,1,0,0,0,0,0,6,21,27,57,0,0,1,2,1,3,1,2,1,3,14,30,21.44629562
3,30,2160,6,1,1,0,0,1,0,1,5,2,21,36,35,1,1,0,0,3,3,0,4,2,1,0,1,0,0,0,0,0,2,21,36,35,0,0,3,2,1,1,1,1,1,3,14,30,48.76090746
3,30,2160,4,1,1,0,0,1,0,1,5,3,19,41,38,1,3,0,0,1,1,0,5,1,10,0,10,0,1,0,0,0,3,19,41,38,0,0,1,1,10,3,1,1,1,3,14,30,8.354361655
3,30,2160,8,2,2,0,0,4,0,1,6,7,17,54,12,2,2,1,0,1,1,4,1,1,1,0,1,0,0,28,0,0,7,17,54,12,1,0,1,1,1,2,1,2,1,3,14,30,118.2836973
3,30,2160,10,1,1,0,0,1,0,0,6,1,21,20,11,2,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,1,21,20,11,0,0,1,2,1,0,0,2,1,3,14,30,204.9206294
3,30,3292,4,1,1,0,0,1,0,1,6,2,13,38,42,1,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,2,13,38,42,0,0,1,1,1,3,1,1,1,3,14,30,8.39745119
3,30,3292,10,1,1,0,0,1,0,0,6,3,7,51,32,2,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,3,7,51,32,0,0,1,1,1,0,0,2,1,3,14,30,204.9206294
3,65,2851,5,2,2,0,0,5,0,4,7,5,12,30,12,1,3,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,5,12,30,12,7,0,1,1,1,3,4,1,1,3,13,65,26.42312101
3,65,2851,7,2,2,0,0,2,0,0,7,5,10,30,12,2,0,6,0,3,2,0,1,1,1,0,1,0,0,0,0,0,5,10,30,12,6,0,3,1,1,0,0,2,1,3,13,65,174.0540163
3,52,610,7,2,2,0,0,2,0,0,5,4,7,15,12,2,0,8,8,3,3,0,1,1,1,0,1,1,0,0,0,0,4,7,15,12,8,0,3,1,1,0,0,2,2,3,18,52,137.5672433
3,52,591,9,2,2,0,0,2,0,0,5,4,18,45,12,2,0,8,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,18,45,12,8,0,1,1,1,0,0,2,2,3,18,52,196.995712
3,52,591,5,1,1,0,0,1,0,1,5,5,18,53,35,1,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,5,18,53,35,0,0,1,1,1,3,1,1,2,3,18,52,16.70367496
3,52,591,10,2,2,0,0,2,0,0,5,7,9,12,12,2,0,8,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,9,12,12,8,0,1,1,1,0,0,2,2,3,18,52,275.9032871
3,52,591,5,1,1,0,0,1,0,1,5,7,22,28,42,2,4,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,7,22,28,42,0,0,1,2,1,4,1,2,2,3,18,52,18.74941096
3,52,590,9,2,2,0,0,4,0,0,5,1,13,45,12,2,0,1,8,20,1,0,1,1,1,0,1,0,0,0,0,0,1,13,45,12,1,1,20,1,1,0,0,2,2,3,18,52,196.995712
3,52,590,10,1,1,0,0,1,0,0,5,2,0,24,42,2,0,0,0,1,1,0,4,3,1,0,1,0,1,0,0,0,2,0,24,42,0,0,1,3,1,0,0,2,2,3,18,52,275.9032871
3,52,590,6,2,2,0,0,2,0,1,5,2,17,51,12,2,1,6,8,2,3,0,1,1,1,0,1,0,0,0,0,0,2,17,51,12,6,0,2,1,1,1,1,2,2,3,18,52,54.16229553
3,52,587,6,2,2,0,0,7,0,2,5,1,18,40,12,2,2,1,0,1,1,0,1,1,1,0,1,0,0,28,0,0,1,18,40,12,1,0,1,1,1,2,2,2,2,3,18,52,54.16229553
3,52,587,6,3,3,0,0,4,0,3,5,6,17,20,12,2,1,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,6,17,20,12,7,0,1,1,1,1,3,2,2,3,18,52,54.16229553
3,52,610,10,1,1,0,0,2,0,0,5,4,21,9,34,2,0,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,4,21,9,34,0,0,1,2,1,0,0,2,2,3,18,52,275.9032871
3,52,610,8,1,1,0,0,1,0,1,5,7,14,15,38,2,2,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,7,14,15,38,0,0,1,1,1,2,1,2,2,3,18,52,145.608441
3,38,573,7,2,2,0,0,4,0,0,2,4,7,5,12,2,0,1,0,3,2,0,1,3,2,0,2,0,0,0,0,0,4,7,5,12,1,0,3,3,2,0,0,2,1,3,14,38,174.0128219
3,38,573,10,2,2,0,0,2,0,0,2,4,7,25,12,2,0,1,0,3,3,0,1,1,1,0,1,0,0,0,0,0,4,7,25,12,1,0,3,1,1,0,0,2,1,3,14,38,239.5613436
3,38,573,9,2,2,0,0,2,0,0,2,4,12,49,12,2,0,7,0,1,1,0,1,1,10,0,10,0,0,0,0,0,4,12,49,12,7,0,1,1,10,0,0,2,1,3,14,38,171.270444
3,38,573,6,2,2,0,0,4,0,1,2,4,13,30,12,2,1,1,0,3,2,0,1,1,10,0,10,0,0,0,0,0,4,13,30,12,1,0,3,1,10,1,1,2,1,3,14,38,57.01865778
3,65,2851,8,1,1,0,0,1,0,1,7,5,17,39,25,2,1,0,1,5,1,0,4,1,1,0,1,0,1,0,0,0,5,17,39,25,0,1,5,1,1,1,1,2,1,3,13,65,139.8363995
3,38,573,9,2,2,0,0,2,0,0,2,4,19,0,12,2,0,1,0,3,2,0,1,2,1,0,1,0,0,0,0,0,4,19,0,12,1,0,3,2,1,0,0,2,1,3,14,38,171.270444
3,38,573,8,2,2,0,0,3,0,0,2,4,19,3,12,9,0,1,0,3,2,0,1,3,10,0,10,0,0,0,0,0,4,19,3,12,1,0,3,3,10,0,0,2,1,3,14,38,139.6431705
3,38,573,10,2,2,0,0,2,0,0,2,4,19,56,12,9,0,7,0,1,1,0,1,1,2,0,2,0,0,0,0,0,4,19,56,12,7,0,1,1,2,0,0,2,1,3,14,38,239.5613436
3,54,517,6,2,2,0,0,4,0,2,5,4,15,10,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,4,15,10,12,6,0,2,1,1,1,2,2,1,3,14,54,51.08170605
3,54,517,8,2,2,0,0,3,0,2,5,5,12,5,12,2,1,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,5,12,5,12,1,0,1,1,10,1,2,2,1,3,14,54,134.8508364
3,54,517,10,2,2,0,0,3,0,0,5,5,16,51,12,2,0,1,0,3,3,0,1,1,2,0,2,0,0,0,0,0,5,16,51,12,1,0,3,1,2,0,0,2,1,3,14,54,217.9062956
3,54,517,8,2,2,0,0,2,0,1,5,5,17,0,12,2,1,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,5,17,0,12,1,0,1,1,2,1,1,2,1,3,14,54,134.8508364
3,54,517,9,2,2,0,0,7,0,0,5,7,12,47,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,12,47,12,1,0,1,1,1,0,0,2,1,3,14,54,147.8602656
3,54,517,8,2,2,0,0,4,0,1,5,7,13,29,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,13,29,12,1,0,1,1,1,1,1,2,1,3,14,54,134.8508364
3,54,517,10,2,2,0,0,2,0,0,5,1,22,0,12,2,0,6,0,2,3,0,1,2,1,0,1,0,0,0,0,0,1,22,0,12,6,0,2,2,1,0,0,2,1,3,14,54,217.9062956
3,54,515,10,1,1,0,0,1,0,0,5,4,7,31,11,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,7,31,11,0,0,1,1,1,0,0,2,1,3,14,54,217.9062956
3,54,515,6,2,2,0,0,3,0,2,5,1,10,56,12,2,1,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,1,10,56,12,1,0,3,1,1,1,2,2,1,3,14,54,74.73051342
3,54,515,3,1,1,0,0,1,0,1,5,2,14,21,1,2,2,0,0,1,1,0,4,1,1,0,1,0,1,0,0,0,2,14,21,1,0,0,1,1,1,2,1,2,1,3,14,54,76.34630983
3,54,514,10,1,1,0,0,1,0,0,5,2,20,10,11,2,0,0,0,1,1,0,1,5,1,0,1,0,0,0,0,0,2,20,10,11,0,0,1,5,1,0,0,2,1,3,14,54,217.9062956
3,54,516,7,2,2,0,0,3,0,0,5,4,12,50,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,4,12,50,12,1,0,1,1,1,0,0,2,1,3,14,54,134.9157753
3,65,2853,3,2,2,0,0,2,0,1,7,5,20,45,12,2,2,6,0,1,1,0,1,1,1,0,1,0,1,0,0,0,5,20,45,12,6,0,1,1,1,2,1,2,1,3,13,65,26.73775632
3,54,516,10,2,2,0,0,2,0,0,5,4,17,50,12,9,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,4,17,50,12,1,0,1,1,1,1,1,1,1,3,14,54,217.9062956
3,54,516,10,1,1,0,0,1,0,0,5,5,21,23,17,2,0,0,0,1,1,0,4,2,2,0,2,0,0,0,0,0,5,21,23,17,0,0,1,2,2,0,0,2,1,3,14,54,217.9062956
3,54,516,7,3,3,0,0,4,0,0,5,6,13,54,73,2,0,0,0,1,1,0,1,1,1,0,1,0,1,14,0,0,6,13,54,73,0,0,1,1,1,0,0,2,1,3,14,54,134.9157753
3,54,516,6,2,2,0,0,4,0,2,5,7,15,0,12,2,2,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,15,0,12,1,0,1,1,1,2,2,2,1,3,14,54,51.08170605
3,54,516,9,2,2,0,0,3,0,0,5,7,18,57,12,9,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,7,18,57,12,1,0,3,1,1,2,1,1,1,3,14,54,147.8602656
3,54,516,8,2,2,0,0,2,0,2,5,3,13,35,12,2,2,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,3,13,35,12,6,0,2,1,10,2,2,2,1,3,14,54,134.8508364
3,65,2851,6,2,2,0,0,4,0,3,7,5,19,0,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,19,0,12,6,0,2,1,1,1,3,2,1,3,13,65,54.08640253
3,54,525,10,2,2,0,0,3,0,0,5,3,6,0,12,2,0,6,1,2,2,0,1,3,2,0,2,0,0,0,0,0,3,6,0,12,6,1,2,3,2,0,0,2,1,3,14,54,217.9062955
3,54,526,3,2,2,0,0,3,0,1,5,5,12,50,12,2,2,8,0,1,1,0,1,1,10,0,10,0,0,0,0,0,5,12,50,12,8,0,1,1,10,2,1,2,1,3,14,54,51.25715462
3,54,526,9,2,2,0,0,3,0,0,5,6,17,5,12,2,0,7,0,1,1,0,1,1,10,0,10,0,0,0,0,0,6,17,5,12,7,0,1,1,10,0,0,2,1,3,14,54,147.8602656
3,54,526,3,2,2,0,0,2,0,1,5,5,15,54,12,2,2,6,0,3,3,0,1,1,10,0,10,0,0,0,0,0,5,15,54,12,6,0,3,1,10,2,1,2,1,3,14,54,51.25715462
3,54,526,10,1,1,0,0,1,0,0,5,5,16,15,53,2,0,0,0,1,1,0,4,1,2,0,2,0,0,0,0,0,5,16,15,53,0,0,1,1,2,0,0,2,1,3,14,54,217.9062956
3,54,526,8,1,1,0,0,1,0,1,5,6,12,30,34,2,2,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,6,12,30,34,0,0,1,1,1,2,1,2,1,3,14,54,134.8508364
3,54,526,5,1,1,0,0,2,0,2,5,1,7,6,42,2,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,1,7,6,42,0,0,1,1,1,3,2,2,1,3,14,54,60.21606071
3,54,526,9,2,2,0,0,2,0,0,5,2,13,55,12,2,0,1,0,3,2,0,1,1,10,0,10,0,0,0,0,0,2,13,55,12,1,0,3,1,10,0,0,2,1,3,14,54,147.8602656
3,54,526,8,1,1,0,0,2,0,1,5,3,8,5,24,2,5,0,0,1,1,0,4,1,2,0,2,0,1,0,0,0,3,8,5,24,0,0,1,1,2,5,1,2,1,3,14,54,134.8508364
3,54,526,10,1,1,0,0,1,0,0,5,3,11,5,34,2,0,0,0,1,1,0,4,1,10,0,10,0,0,0,0,0,3,11,5,34,0,0,1,1,10,0,0,2,1,3,14,54,217.9062956
3,65,2851,10,2,2,0,0,2,0,0,7,5,7,25,12,2,0,1,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,7,25,12,1,0,2,1,1,0,0,2,1,3,13,65,268.9704806
3,17,1053,10,2,2,0,0,3,0,0,7,4,8,40,12,2,0,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,4,8,40,12,6,0,2,1,1,0,0,2,1,3,15,17,217.061892
3,17,1053,8,1,1,0,0,1,0,1,7,4,15,27,18,2,2,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,4,15,27,18,0,0,1,1,1,2,1,2,1,3,15,17,130.6510655
3,17,1053,9,2,2,0,0,5,0,0,7,4,22,0,12,2,0,1,0,8,1,0,1,2,2,0,2,0,0,0,0,0,4,22,0,12,1,0,8,2,2,0,0,2,1,3,15,17,148.196393
3,17,1053,6,4,4,0,0,4,0,1,7,5,6,29,12,2,1,1,0,3,98,0,1,4,1,0,1,0,0,0,0,0,5,6,29,12,1,0,3,4,1,1,1,2,1,3,15,17,51.64948122
3,17,1053,10,3,3,0,0,3,0,0,7,5,18,15,12,2,0,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,5,18,15,12,1,0,1,1,2,0,0,2,1,3,15,17,217.061892
3,17,1053,9,2,2,0,0,3,0,0,7,5,22,41,12,2,0,7,0,5,1,0,1,1,1,0,1,0,0,0,0,0,5,22,41,12,7,0,5,1,1,0,0,2,1,3,15,17,148.196393
3,17,1053,2,1,1,0,1,1,1,1,7,6,12,30,8,2,1,0,0,3,2,0,1,1,1,0,1,0,0,0,0,0,6,12,30,8,0,0,3,1,1,1,1,2,1,3,15,17,24.43688185
3,17,1053,10,3,3,0,0,5,0,0,7,6,21,47,12,9,0,1,0,3,98,0,1,3,10,0,10,0,0,0,0,0,6,21,47,12,1,0,3,3,10,0,0,2,1,3,15,17,217.061892
3,17,1053,9,2,2,0,0,3,0,0,7,6,22,16,12,2,0,7,0,2,98,0,1,3,1,0,1,0,0,0,0,0,6,22,16,12,7,0,2,3,1,0,0,2,1,3,15,17,148.196393
3,17,1053,5,2,2,0,0,4,0,4,7,7,11,35,12,1,4,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,11,35,12,2,0,1,1,1,4,4,1,1,3,15,17,19.14122682
3,17,1053,3,2,2,0,0,2,0,1,7,1,12,48,12,2,3,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,1,12,48,12,6,0,2,1,10,3,1,2,1,3,15,17,28.0628529
3,17,1053,6,2,2,0,0,3,0,3,7,1,13,24,12,2,2,2,0,2,98,0,1,1,1,0,1,0,0,0,0,0,1,13,24,12,2,0,2,1,1,2,3,2,1,3,15,17,51.64948122
3,17,1053,10,4,4,0,0,6,0,0,7,1,16,10,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,16,10,12,1,0,1,1,1,0,0,2,1,3,15,17,217.061892
3,17,1053,9,2,2,0,0,2,0,0,7,3,8,20,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,3,8,20,12,1,0,1,1,1,0,0,2,1,3,15,17,148.196393
3,17,1053,10,2,2,0,0,2,0,0,7,3,10,30,12,9,0,8,0,3,98,0,1,1,1,0,1,0,0,0,0,0,3,10,30,12,8,0,3,1,1,0,0,2,1,3,15,17,217.061892
3,17,1053,2,1,1,0,1,2,1,1,7,3,20,25,9,2,2,0,0,8,1,0,1,1,1,0,1,0,0,0,0,0,3,20,25,9,0,0,8,1,1,2,1,2,1,3,15,17,24.43688185
3,51,1098,6,2,2,0,0,6,0,2,8,6,19,23,12,2,1,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,6,19,23,12,6,0,2,1,10,1,2,2,1,3,10,51,57.78612404
3,51,1098,9,2,2,0,0,2,0,0,8,3,7,54,12,2,0,1,1,20,1,0,1,1,1,0,1,0,1,0,0,0,3,7,54,12,1,1,20,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1098,8,2,2,0,0,4,0,4,8,5,21,19,12,2,2,6,0,2,2,0,1,3,1,0,1,0,0,0,0,0,5,21,19,12,6,0,2,3,1,2,4,2,1,3,10,51,150.7868303
3,51,1114,9,1,1,0,0,1,0,0,8,7,1,36,34,2,0,0,0,1,1,0,4,2,2,0,2,0,0,0,0,0,7,1,36,34,0,0,1,2,2,0,0,2,1,3,10,51,191.9052144
3,30,3294,10,2,2,0,0,4,0,0,6,4,9,19,12,2,0,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,4,9,19,12,6,0,2,1,1,0,0,2,1,3,14,30,204.9206294
3,30,3296,10,2,2,0,0,5,0,0,3,2,16,0,12,2,0,7,0,1,1,1,1,1,10,0,10,0,0,0,0,0,2,16,0,12,7,0,1,1,10,0,0,2,1,3,14,30,204.9206294
3,30,3296,2,1,1,0,1,1,1,1,5,7,12,43,9,9,1,0,0,3,3,0,1,1,1,0,1,0,0,0,0,0,7,12,43,9,0,0,3,1,1,1,1,2,1,3,14,30,23.75959151
3,38,508,4,2,2,0,0,4,0,2,5,1,17,3,12,2,3,8,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,17,3,12,8,0,1,1,1,3,2,2,1,3,14,38,11.50071302
3,38,508,9,2,2,0,0,2,0,0,5,3,19,36,12,2,0,9,0,8,1,0,1,1,1,0,1,0,0,0,0,0,3,19,36,12,9,0,8,1,1,0,0,2,1,3,14,38,171.270444
3,38,509,2,1,1,0,1,1,1,1,5,7,15,29,8,9,2,0,0,1,1,0,4,1,10,0,10,0,0,0,0,0,7,15,29,8,0,0,1,1,10,2,2,2,1,3,14,38,25.14664824
3,62,543,10,2,2,0,0,5,0,0,5,6,14,57,12,2,0,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,6,14,57,12,6,0,2,1,1,0,0,2,2,3,18,62,221.4609387
3,62,543,8,1,1,0,0,1,0,1,5,6,15,5,59,2,2,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,6,15,5,59,0,0,1,1,1,2,1,2,2,3,18,62,126.6447992
3,62,543,3,1,1,0,0,1,0,1,5,2,11,35,34,2,2,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,2,11,35,34,0,0,1,1,1,2,1,2,2,3,18,62,24.22377267
3,62,543,9,2,2,0,0,2,0,0,5,2,17,15,12,9,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,17,15,12,1,0,1,1,1,0,0,2,2,3,18,62,153.6882495
3,63,2907,2,1,1,0,1,1,1,1,8,7,9,5,8,2,2,0,0,1,1,0,1,1,10,0,10,0,0,0,0,0,7,9,5,8,0,0,1,1,10,2,1,2,2,3,16,63,26.06878836
3,63,2907,3,2,2,0,0,2,0,1,8,7,13,25,12,2,1,6,0,7,1,0,1,1,10,0,10,0,0,0,0,0,7,13,25,12,6,0,7,1,10,1,1,2,2,3,16,63,40.55573068
3,62,542,10,1,1,0,0,1,0,0,5,7,6,19,32,2,0,0,0,1,1,0,4,4,1,0,1,0,0,0,0,0,7,6,19,32,0,0,1,4,1,0,0,2,2,3,18,62,221.4609387
3,62,542,6,1,1,0,0,1,0,1,5,2,15,28,34,2,2,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,2,15,28,34,0,0,1,1,1,2,1,2,2,3,18,62,46.85483185
3,63,2907,8,2,2,0,0,4,0,4,8,1,19,23,12,2,2,6,0,8,1,0,1,1,10,0,10,0,0,0,0,0,1,19,23,12,6,0,8,1,10,2,4,2,2,3,16,63,182.4335326
3,63,2907,10,2,2,0,0,5,0,0,8,1,14,33,12,2,0,1,0,3,3,0,1,1,1,0,1,0,0,0,0,0,1,14,33,12,1,0,3,1,1,0,0,2,2,3,16,63,310.4047017
3,63,2907,2,2,2,0,1,4,1,1,8,2,7,56,12,2,2,6,0,2,2,0,1,1,1,0,1,0,0,15,0,0,2,7,56,12,6,0,2,1,1,2,1,2,2,3,16,63,26.06878836
3,63,2907,6,2,2,0,0,2,0,1,8,2,16,50,12,2,1,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,2,16,50,12,1,0,1,1,2,1,1,2,2,3,16,63,63.6975346
3,63,2907,9,2,2,0,0,2,0,0,8,3,16,40,12,2,0,10,0,8,1,0,1,1,1,0,1,0,0,0,0,0,3,16,40,12,10,0,8,1,1,0,0,2,2,3,16,63,183.8066379
3,63,2907,6,2,2,0,0,2,0,1,8,4,13,6,12,2,2,6,0,7,1,0,1,1,1,0,1,0,0,0,0,0,4,13,6,12,6,0,7,1,1,2,1,2,2,3,16,63,63.6975346
3,63,2907,10,2,2,0,0,3,0,0,9,5,17,20,12,2,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,5,17,20,12,1,0,3,1,1,0,0,2,2,3,16,63,310.4047017
3,62,567,8,2,2,0,0,6,0,2,5,5,16,26,12,2,1,1,0,3,3,0,1,1,2,0,2,0,0,0,0,0,5,16,26,12,1,0,3,1,2,1,2,2,2,3,18,62,126.6447992
3,62,567,7,2,2,0,0,2,0,1,5,5,17,13,12,2,1,6,0,8,1,0,4,1,2,0,2,0,0,0,0,0,5,17,13,12,6,0,8,1,2,1,1,2,2,3,18,62,124.403246
3,62,567,10,2,2,0,0,2,0,0,5,6,12,50,12,9,0,6,0,8,1,0,1,1,1,0,1,0,0,0,0,0,6,12,50,12,6,0,8,1,1,0,0,2,2,3,18,62,221.4609387
3,62,567,6,2,2,0,0,2,0,1,5,2,12,58,12,2,2,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,2,12,58,12,6,0,2,1,1,2,1,2,2,3,18,62,46.85483185
3,63,2907,9,2,2,0,0,2,0,0,9,6,17,25,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,17,25,12,1,0,1,1,1,0,0,2,2,3,16,63,183.8066379
3,63,2907,8,2,2,0,0,2,0,1,9,6,9,33,12,2,1,1,0,3,3,0,1,1,1,0,1,0,0,0,0,0,6,9,33,12,1,0,3,1,1,1,1,2,2,3,16,63,182.4335326
3,63,2907,6,2,2,0,0,3,0,3,9,6,15,45,12,2,1,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,6,15,45,12,6,0,2,1,10,1,3,2,2,3,16,63,63.6975346
3,63,2907,6,2,2,0,0,6,0,2,9,2,18,10,12,2,1,6,0,8,1,0,1,1,10,0,10,0,0,0,0,0,2,18,10,12,6,0,8,1,10,1,2,2,2,3,16,63,63.6975346
3,33,1484,9,2,2,0,0,2,0,0,5,1,11,38,12,2,0,1,0,3,3,0,1,1,2,0,2,0,0,0,0,0,1,11,38,12,1,0,3,1,2,0,0,2,1,3,11,33,152.1159988
3,63,2907,9,2,2,0,0,2,0,0,9,4,14,5,12,2,0,6,0,4,1,0,1,1,1,0,1,0,0,0,0,0,4,14,5,12,6,0,4,1,1,0,0,2,2,3,16,63,183.8066379
3,63,2907,6,2,2,0,0,4,0,2,9,5,7,23,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,7,23,12,6,0,2,1,1,1,2,2,2,3,16,63,63.6975346
